firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
ROSCOE,51,0,64.706000000000003,35.293999999999997,0,0,0
ROSE,1516,8.641,76.846999999999994,9.3010000000000002,4.6829999999999998,0.26400000000000001,0.26400000000000001
ROSEANN,195,1.026,96.41,2.0510000000000002,0.51300000000000001,0,0
ROSEANNA,33,12.121,87.879000000000005,0,0,0,0
ROSEANNE,112,6.25,90.179000000000002,1.786,1.786,0,0
ROSELLA,34,14.706,76.471000000000004,5.8819999999999997,2.9409999999999998,0,0
ROSELYN,40,5,75,7.5,12.5,0,0
ROSEMARIE,552,7.9710000000000001,81.884,3.2610000000000001,6.3410000000000002,0.54300000000000004,0
ROSEMARY,1309,6.875,86.477999999999994,4.202,2.2149999999999999,0.22900000000000001,0
ROSENDO,82,90.244,1.22,0,8.5370000000000008,0,0
ROSETTA,74,5.4050000000000002,45.945999999999998,43.243000000000002,2.7029999999999998,1.351,1.351
ROSHAN,37,0,43.243000000000002,2.7029999999999998,54.054000000000002,0,0
ROSIE,161,29.814,37.887999999999998,22.981000000000002,8.0749999999999993,0.621,0.621
ROSIO,16,100,0,0,0,0,0
ROSITA,55,32.726999999999997,25.454999999999998,1.8180000000000001,38.182000000000002,1.8180000000000001,0
ROSLYN,114,1.754,68.421000000000006,27.193000000000001,2.6320000000000001,0,0
ROSS,857,1.4,95.448999999999998,0.46700000000000003,2.3340000000000001,0.35,0
ROSWITHA,17,0,100,0,0,0,0
ROWENA,94,6.383,46.808999999999997,6.383,39.362000000000002,1.0640000000000001,0
ROXANA,113,51.326999999999998,38.938000000000002,0.88500000000000001,7.9649999999999999,0.88500000000000001,0
ROXANE,63,6.3490000000000002,87.302000000000007,1.587,4.7619999999999996,0,0
ROXANN,71,2.8170000000000002,95.775000000000006,1.4079999999999999,0,0,0
ROXANNA,79,16.456,78.480999999999995,2.532,1.266,1.266,0
ROXANNE,561,4.4560000000000004,85.74,6.2389999999999999,3.2090000000000001,0.35699999999999998,0
ROXIE,45,2.222,80,17.777999999999999,0,0,0
ROY,2099,3.4780000000000002,85.135999999999996,5.6219999999999999,5.431,0.23799999999999999,9.5000000000000001E-2
ROYAL,50,0,84,10,4,0,2
ROYCE,124,0.80600000000000005,90.322999999999993,6.452,2.419,0,0
RUBEN,966,80.849000000000004,13.768000000000001,1.242,4.0369999999999999,0,0.104
RUBINA,31,12.903,29.032,3.226,51.613,0,3.226
RUBY,507,9.8620000000000001,53.057000000000002,24.062999999999999,12.622999999999999,0.39400000000000002,0
RUDOLF,61,3.2789999999999999,93.442999999999998,0,3.2789999999999999,0,0
RUDOLPH,252,17.062999999999999,55.555999999999997,23.413,3.5710000000000002,0.39700000000000002,0
RUDY,310,43.225999999999999,42.581000000000003,3.226,10,0.64500000000000002,0.32300000000000001
RUFUS,82,1.22,52.439,41.463000000000001,3.6589999999999998,1.22,0
RUI,105,3.81,38.094999999999999,0,58.094999999999999,0,0
RUPERT,40,7.5,47.5,27.5,17.5,0,0
RUSLAN,38,0,100,0,0,0,0
RUSS,95,1.0529999999999999,94.736999999999995,0,4.2110000000000003,0,0
RUSSEL,102,0,97.058999999999997,0.98,1.9610000000000001,0,0
RUSSELL,3312,0.72499999999999998,94.745999999999995,2.6269999999999998,1.661,0.06,0.18099999999999999
RUSTIN,22,0,100,0,0,0,0
RUSTY,97,3.093,96.906999999999996,0,0,0,0
RUTH,2718,6.1070000000000002,86.019000000000005,5.4080000000000004,2.1339999999999999,0.184,0.14699999999999999
RUTHANN,86,1.163,98.837000000000003,0,0,0,0
RUTHANNE,31,0,96.774000000000001,3.226,0,0,0
RUTHIE,42,4.7619999999999996,59.524000000000001,35.713999999999999,0,0,0
RYAN,6510,0.98299999999999998,95.745000000000005,0.86,2.3039999999999998,7.6999999999999999E-2,3.1E-2
RYANN,18,0,100,0,0,0,0
RYSZARD,55,0,100,0,0,0,0
SABINA,82,15.853999999999999,64.634,2.4390000000000001,15.853999999999999,1.22,0
SABINE,72,0,97.221999999999994,2.778,0,0,0
SABINO,39,74.358999999999995,17.949000000000002,0,7.6920000000000002,0,0
SABRA,26,0,100,0,0,0,0
SABRINA,523,5.7359999999999998,75.334999999999994,14.34,4.0149999999999997,0.38200000000000001,0.191
SACHIN,64,0,14.063000000000001,0,84.375,1.5629999999999999,0
SADIE,94,6.383,72.34,17.021000000000001,0,3.1909999999999998,1.0640000000000001
SAEED,59,0,71.186000000000007,1.6950000000000001,27.119,0,0
SAI,49,2.0409999999999999,8.1630000000000003,0,89.796000000000006,0,0
SAID,56,1.786,78.570999999999998,3.5710000000000002,14.286,1.786,0
SAL,46,21.739000000000001,69.564999999999998,0,6.5220000000000002,2.1739999999999999,0
SALIM,53,0,47.17,0,47.17,1.887,3.774
SALINA,32,9.375,40.625,15.625,34.375,0,0
SALLIE,148,1.351,87.837999999999994,8.1080000000000005,1.351,0,1.351
SALLY,1980,2.323,93.888999999999996,0.70699999999999996,2.778,0.253,5.0999999999999997E-2
SALOMON,51,80.391999999999996,13.725,1.9610000000000001,3.9220000000000002,0,0
SALVADOR,793,91.802999999999997,5.0439999999999996,0.126,2.9,0.126,0
SALVATORE,665,0.752,98.947000000000003,0,0.15,0,0.15
SAM,727,3.0259999999999998,73.040000000000006,4.5389999999999997,19.257000000000001,0.13800000000000001,0
SAMANTHA,1009,3.5680000000000001,88.701999999999998,3.5680000000000001,3.5680000000000001,0.19800000000000001,0.39600000000000002
SAMEER,60,0,31.667000000000002,0,65,0,3.3330000000000002
SAMER,72,1.389,81.944000000000003,2.778,13.888999999999999,0,0
SAMI,63,3.1749999999999998,82.54,4.7619999999999996,9.5239999999999991,0,0
SAMIR,180,3.3330000000000002,56.110999999999997,0.55600000000000005,38.889000000000003,0.55600000000000005,0.55600000000000005
SAMIRA,49,8.1630000000000003,71.429000000000002,8.1630000000000003,10.204000000000001,2.0409999999999999,0
SAMMIE,54,1.8520000000000001,40.741,53.704000000000001,3.7040000000000002,0,0
SAMMY,147,6.8029999999999999,68.027000000000001,9.5239999999999991,14.286,0,1.361
SAMSON,64,4.6879999999999997,20.312999999999999,25,50,0,0
SAMUEL,3302,11.599,73.197999999999993,9.3879999999999999,5.4210000000000003,0.182,0.21199999999999999
SAN,56,37.5,5.3570000000000002,0,55.356999999999999,1.786,0
SANDEEP,138,0.72499999999999998,19.565000000000001,0,78.260999999999996,0,1.4490000000000001
SANDER,15,0,100,0,0,0,0
SANDHYA,42,0,14.286,0,83.332999999999998,2.3809999999999998,0
SANDI,152,1.974,93.421000000000006,0.65800000000000003,3.2890000000000001,0.65800000000000003,0
SANDOR,33,3.03,93.938999999999993,3.03,0,0,0
SANDRA,9815,7.58,86.713999999999999,4.34,1.06,0.20399999999999999,0.10199999999999999
SANDY,549,7.2859999999999996,70.492000000000004,2.1859999999999999,19.489999999999998,0,0.54600000000000004
SANFORD,103,0,90.290999999999997,4.8540000000000001,4.8540000000000001,0,0
SANG,204,0,2.9409999999999998,0,97.058999999999997,0,0
SANGEETA,48,0,18.75,0,81.25,0,0
SANGITA,34,0,23.529,0,73.528999999999996,2.9409999999999998,0
SANJAY,260,0.38500000000000001,13.846,0,83.846000000000004,1.923,0
SANJEEV,105,0.95199999999999996,15.238,0,82.856999999999999,0,0.95199999999999996
SANJIV,47,0,17.021000000000001,0,82.978999999999999,0,0
SANTA,42,40.475999999999999,47.619,4.7619999999999996,7.1429999999999998,0,0
SANTIAGO,256,89.843999999999994,7.8129999999999997,0,2.3439999999999999,0,0
SANTO,54,11.111000000000001,88.888999999999996,0,0,0,0
SANTOS,201,96.02,2.9849999999999999,0,0.995,0,0
SANTOSH,59,1.6950000000000001,16.949000000000002,0,81.355999999999995,0,0
SARA,3165,6.6980000000000004,90.869,1.0740000000000001,1.169,0.126,6.3E-2
SARAH,6450,1.891,93.968999999999994,1.752,2.0779999999999998,0.14000000000000001,0.17100000000000001
SARI,38,0,92.105000000000004,2.6320000000000001,5.2629999999999999,0,0
SARINA,33,0,78.787999999999997,0,21.212,0,0
SARITA,64,7.8129999999999997,31.25,25,34.375,0,1.5629999999999999
SARKIS,63,0,95.238,0,4.7619999999999996,0,0
SASHA,92,6.5220000000000002,85.87,5.4349999999999996,2.1739999999999999,0,0
SATISH,117,0,17.094000000000001,0,80.341999999999999,1.7090000000000001,0.85499999999999998
SATYA,45,0,40,2.222,53.332999999999998,4.444,0
SAU,18,0,0,0,100,0,0
SAUL,290,70,28.620999999999999,1.379,0,0,0
SAUNDRA,168,2.3809999999999998,80.356999999999999,16.667000000000002,0,0.59499999999999997,0
SAVANNAH,45,2.222,82.221999999999994,13.333,2.222,0,0
SAVERIO,25,0,100,0,0,0,0
SAVITA,35,2.8570000000000002,14.286,0,77.143000000000001,5.7140000000000004,0
SAWSAN,16,0,100,0,0,0,0
SAYED,37,0,43.243000000000002,0,56.756999999999998,0,0
SCARLETT,35,5.7140000000000004,94.286000000000001,0,0,0,0
SCHUYLER,23,0,100,0,0,0,0
SCOT,320,0.313,97.5,0.625,1.5629999999999999,0,0
SCOTT,14744,0.42699999999999999,98.311000000000007,0.27100000000000002,0.86799999999999999,6.0999999999999999E-2,6.0999999999999999E-2
SCOTTIE,46,2.1739999999999999,82.608999999999995,15.217000000000001,0,0,0
SCOTTY,78,2.5640000000000001,88.462000000000003,3.8460000000000001,5.1280000000000001,0,0
SEAMUS,31,0,100,0,0,0,0
SEAN,3934,0.86399999999999999,94.509,2.3639999999999999,1.9570000000000001,0.127,0.17799999999999999
SEBASTIAN,187,25.667999999999999,62.567,3.7429999999999999,8.0210000000000008,0,0
SEE,21,0,0,0,100,0,0
SEEMA,78,0,26.922999999999998,0,69.230999999999995,2.5640000000000001,1.282
SEGUNDO,43,86.046999999999997,4.6509999999999998,0,9.3019999999999996,0,0
SELENA,85,10.587999999999999,61.176000000000002,20,8.2349999999999994,0,0
SELINA,68,14.706,51.470999999999997,14.706,17.646999999999998,0,1.4710000000000001
SELMA,50,4,80,12,4,0,0
SEN,17,0,0,0,100,0,0
SENG,30,0,10,0,90,0,0
SEOK,16,0,0,0,100,0,0
SEONG,39,0,5.1280000000000001,0,94.872,0,0
SERAFIN,49,69.388000000000005,12.244999999999999,2.0409999999999999,16.327000000000002,0,0
SERENA,140,2.8570000000000002,75.713999999999999,7.1429999999999998,14.286,0,0
SERGE,72,1.389,79.167000000000002,19.443999999999999,0,0,0
SERGEI,43,0,97.674000000000007,0,2.3260000000000001,0,0
SERGEY,208,0,98.558000000000007,0,1.4419999999999999,0,0
SERGIO,958,83.194000000000003,14.718,0.52200000000000002,1.5660000000000001,0,0
SERGIY,16,0,100,0,0,0,0
SETH,914,0.32800000000000001,98.031000000000006,0.875,0.65600000000000003,0.109,0
SEUNG,83,0,4.819,0,95.180999999999997,0,0
SEYED,35,2.8570000000000002,68.570999999999998,0,28.571000000000002,0,0
SEYMOUR,51,0,86.275000000000006,9.8040000000000003,3.9220000000000002,0,0
SHAD,59,0,98.305000000000007,0,0,0,1.6950000000000001
SHADI,22,0,100,0,0,0,0
SHAE,25,0,100,0,0,0,0
SHAHID,46,0,30.434999999999999,2.1739999999999999,65.216999999999999,2.1739999999999999,0
SHAHIN,31,6.452,80.644999999999996,0,12.903,0,0
SHAHRAM,30,0,96.667000000000002,0,3.3330000000000002,0,0
SHAILESH,51,0,21.568999999999999,0,78.430999999999997,0,0
SHAINA,25,0,100,0,0,0,0
SHALINI,31,0,19.355,0,80.644999999999996,0,0
SHAN,70,0,37.143000000000001,0,62.856999999999999,0,0
SHANA,239,0.83699999999999997,90.795000000000002,6.2759999999999998,1.6739999999999999,0.41799999999999998,0
SHANDA,72,1.389,80.555999999999997,16.667000000000002,1.389,0,0
SHANE,1326,0.754,97.058999999999997,0.754,1.2070000000000001,7.4999999999999997E-2,0.151
SHANKAR,33,3.03,30.303000000000001,0,66.667000000000002,0,0
SHANNA,211,1.4219999999999999,93.838999999999999,1.8959999999999999,1.8959999999999999,0.94799999999999995,0
SHANNAN,68,5.8819999999999997,92.647000000000006,0,0,0,1.4710000000000001
SHANNON,3268,1.1020000000000001,95.41,2.754,0.55100000000000005,9.1999999999999998E-2,9.1999999999999998E-2
SHANON,62,1.613,90.322999999999993,6.452,1.613,0,0
SHANTI,30,3.3330000000000002,40,6.6669999999999998,50,0,0
SHAO,34,0,0,0,100,0,0
SHARA,54,3.7040000000000002,90.741,1.8520000000000001,1.8520000000000001,0,1.8520000000000001
SHARAD,33,3.03,30.303000000000001,0,63.636000000000003,0,3.03
SHAREE,31,0,87.096999999999994,12.903,0,0,0
SHAREN,35,2.8570000000000002,91.429000000000002,2.8570000000000002,2.8570000000000002,0,0
SHARI,674,1.0389999999999999,95.251999999999995,2.077,1.335,0,0.29699999999999999
SHARILYN,32,0,100,0,0,0,0
SHARLA,70,0,95.713999999999999,2.8570000000000002,0,1.429,0
SHARLENE,113,2.6549999999999998,86.725999999999999,5.31,5.31,0,0
SHARON,8151,0.73599999999999999,91.302000000000007,5.766,1.877,0.17199999999999999,0.14699999999999999
SHARRON,136,0,90.441000000000003,9.5589999999999993,0,0,0
SHARYL,44,0,93.182000000000002,2.2730000000000001,4.5449999999999999,0,0
SHARYN,113,0.88500000000000001,96.46,0.88500000000000001,0.88500000000000001,0.88500000000000001,0
SHASHI,32,3.125,18.75,0,78.125,0,0
SHAUN,709,0.70499999999999996,92.384,3.8079999999999998,2.5390000000000001,0.14099999999999999,0.42299999999999999
SHAUNA,288,0.34699999999999998,92.361000000000004,6.25,1.042,0,0
SHAWN,3243,0.98699999999999999,94.018000000000001,3.0219999999999998,1.603,0.185,0.185
SHAWNA,402,1.7410000000000001,95.025000000000006,1.99,0.746,0.498,0
SHAWNEE,18,0,100,0,0,0,0
SHAY,65,0,95.385000000000005,3.077,0,0,1.538
SHAYLA,42,2.3809999999999998,64.286000000000001,33.332999999999998,0,0,0
SHAYNA,45,2.222,88.888999999999996,4.444,4.444,0,0
SHAYNE,70,0,95.713999999999999,1.429,2.8570000000000002,0,0
SHEA,67,1.4930000000000001,91.045000000000002,5.97,1.4930000000000001,0,0
SHEELA,31,6.452,29.032,0,64.516000000000005,0,0
SHEENA,116,4.3099999999999996,70.69,16.379000000000001,6.8970000000000002,1.724,0
SHEILA,2474,1.819,87.146000000000001,8.5690000000000008,2.0609999999999999,0.04,0.36399999999999999
SHEILAH,31,3.226,70.968000000000004,16.129000000000001,9.6769999999999996,0,0
SHELAGH,18,0,100,0,0,0,0
SHELBY,313,1.278,92.971000000000004,5.1120000000000001,0.31900000000000001,0,0.31900000000000001
SHELDON,294,0.34,85.713999999999999,10.544,3.4009999999999998,0,0
SHELIA,175,0.57099999999999995,69.713999999999999,29.713999999999999,0,0,0
SHELLEY,1133,0.61799999999999999,95.057000000000002,2.1179999999999999,1.9419999999999999,8.7999999999999995E-2,0.17699999999999999
SHELLI,105,1.905,97.143000000000001,0.95199999999999996,0,0,0
SHELLIE,119,1.681,90.756,5.8819999999999997,1.681,0,0
SHELLY,1074,1.024,94.6,1.9550000000000001,2.048,0.372,0
SHELTON,39,2.5640000000000001,48.718000000000004,46.154000000000003,2.5640000000000001,0,0
SHENG,52,1.923,1.923,0,96.153999999999996,0,0
SHEREE,157,0.63700000000000001,89.171999999999997,8.2799999999999994,1.274,0.63700000000000001,0
SHERI,929,0.53800000000000003,94.941000000000003,2.153,1.9379999999999999,0.32300000000000001,0.108
SHERIDAN,29,0,100,0,0,0,0
SHERIE,62,3.226,93.548000000000002,1.613,1.613,0,0
SHERILYN,57,0,92.981999999999999,3.5089999999999999,3.5089999999999999,0,0
SHERMAN,179,1.6759999999999999,59.218000000000004,27.373999999999999,11.173,0,0.55900000000000005
SHERRI,1144,0.52400000000000002,93.881,4.3710000000000004,1.0489999999999999,0.17499999999999999,0
SHERRIE,386,1.2949999999999999,90.933000000000007,6.218,1.2949999999999999,0.25900000000000001,0
SHERRIL,24,0,100,0,0,0,0
SHERRILL,84,1.19,90.475999999999999,4.7619999999999996,1.19,2.3809999999999998,0
SHERRY,2170,0.92200000000000004,92.441999999999993,4.194,2.2120000000000002,0.13800000000000001,9.1999999999999998E-2
SHERRYL,57,1.754,89.474000000000004,7.0179999999999998,1.754,0,0
SHERWIN,43,0,67.441999999999993,13.952999999999999,18.605,0,0
SHERWOOD,33,0,87.879000000000005,12.121,0,0,0
SHERYL,1210,0.57899999999999996,93.471000000000004,3.7189999999999999,1.736,8.3000000000000004E-2,0.41299999999999998
SHERYLE,19,0,100,0,0,0,0
SHI,40,0,0,0,100,0,0
SHIH,20,0,0,0,100,0,0
SHILOH,15,0,100,0,0,0,0
SHILPA,61,1.639,16.393000000000001,0,80.328000000000003,0,1.639
SHIN,33,0,9.0909999999999993,0,90.909000000000006,0,0
SHIRA,36,0,97.221999999999994,2.778,0,0,0
SHIRLEE,52,0,94.230999999999995,1.923,3.8460000000000001,0,0
SHIRLEY,2986,2.0760000000000001,80.575999999999993,12.257,4.5880000000000001,0.23400000000000001,0.26800000000000002
SHLOMO,29,0,100,0,0,0,0
SHMUEL,15,0,100,0,0,0,0
SHON,37,0,86.486000000000004,10.811,2.7029999999999998,0,0
SHONDA,32,0,75,21.875,3.125,0,0
SHU,105,0,1.905,0,98.094999999999999,0,0
SHUANG,20,0,0,0,100,0,0
SHUI,15,0,0,0,100,0,0
SHYAM,33,0,21.212,3.03,75.757999999999996,0,0
SI,34,0,11.765000000000001,0,88.234999999999999,0,0
SIAMAK,30,0,93.332999999999998,0,6.6669999999999998,0,0
SIDNEY,407,0.98299999999999998,81.572000000000003,13.268000000000001,3.931,0.246,0
SIEGFRIED,23,0,100,0,0,0,0
SIERRA,42,2.3809999999999998,90.475999999999999,2.3809999999999998,2.3809999999999998,0,2.3809999999999998
SIGNE,22,0,100,0,0,0,0
SIGRID,58,3.448,94.828000000000003,1.724,0,0,0
SILAS,55,7.2729999999999997,65.454999999999998,18.181999999999999,5.4550000000000001,3.6360000000000001,0
SILVANA,63,15.872999999999999,76.19,0,7.9370000000000003,0,0
SILVIA,557,73.608999999999995,23.698,1.2569999999999999,1.077,0.35899999999999999,0
SILVIO,48,45.832999999999998,52.082999999999998,0,0,0,2.0830000000000002
SIMA,40,0,80,0,17.5,2.5,0
SIMEON,39,5.1280000000000001,51.281999999999996,28.204999999999998,15.385,0,0
SIMON,558,9.8569999999999993,65.590999999999994,3.5840000000000001,20.789000000000001,0,0.17899999999999999
SIMONA,40,22.5,60,7.5,5,2.5,2.5
SIMONE,155,6.452,68.387,19.355,3.871,0,1.9350000000000001
SIOBHAN,95,0,93.683999999999997,4.2110000000000003,2.105,0,0
SIU,34,0,2.9409999999999998,0,97.058999999999997,0,0
SIVAKUMAR,37,0,13.513999999999999,0,83.784000000000006,0,2.7029999999999998
SKY,19,0,100,0,0,0,0
SKYE,36,5.556,88.888999999999996,0,2.778,2.778,0
SKYLAR,17,0,100,0,0,0,0
SKYLER,25,0,100,0,0,0,0
SLAVICA,15,0,100,0,0,0,0
SLAWOMIR,53,0,100,0,0,0,0
SLOANE,17,0,100,0,0,0,0
SLOBODAN,20,0,100,0,0,0,0
SMITA,53,1.887,16.981000000000002,0,81.132000000000005,0,0
SNEZANA,21,0,100,0,0,0,0
SO,27,0,0,0,100,0,0
SOCORRO,170,78.823999999999998,12.353,0,8.2349999999999994,0.58799999999999997,0
SOFIA,188,48.936,41.488999999999997,1.0640000000000001,7.9790000000000001,0,0.53200000000000003
SOHAIL,45,0,22.222000000000001,0,75.555999999999997,0,2.222
SOK,16,0,0,0,100,0,0
SOLEDAD,64,73.438000000000002,6.25,1.5629999999999999,18.75,0,0
SOLOMON,116,2.5859999999999999,35.344999999999999,44.828000000000003,15.516999999999999,1.724,0
SOMMER,30,6.6669999999999998,93.332999999999998,0,0,0,0
SON,179,1.117,2.7930000000000001,0,95.531000000000006,0,0.55900000000000005
SONA,30,0,70,3.3330000000000002,26.667000000000002,0,0
SONAL,50,0,20,0,78,2,0
SONDRA,250,0.4,90.8,7.2,1.6,0,0
SONG,92,0,5.4349999999999996,0,94.564999999999998,0,0
SONIA,873,46.048000000000002,36.655000000000001,7.6749999999999998,9.3930000000000007,0.115,0.115
SONJA,407,1.2290000000000001,85.995000000000005,11.057,1.2290000000000001,0.246,0.246
SONNY,104,5.7690000000000001,39.423000000000002,3.8460000000000001,50.962000000000003,0,0
SONYA,494,6.4779999999999998,71.861999999999995,18.219000000000001,2.6320000000000001,0,0.81
SOO,83,1.2050000000000001,3.6139999999999999,0,93.975999999999999,0,1.2050000000000001
SOOK,38,0,2.6320000000000001,0,97.367999999999995,0,0
SOON,103,0,2.9129999999999998,0,97.087000000000003,0,0
SOPHIA,267,12.36,56.18,14.231999999999999,17.228000000000002,0,0
SOPHIE,119,4.202,78.150999999999996,5.8819999999999997,11.765000000000001,0,0
SORAYA,44,20.454999999999998,61.363999999999997,2.2730000000000001,9.0909999999999993,2.2730000000000001,4.5449999999999999
SOREN,17,0,100,0,0,0,0
SPENCER,433,0.23100000000000001,88.915000000000006,6.0049999999999999,4.6189999999999998,0.23100000000000001,0
SPIRO,16,0,100,0,0,0,0
SRIDHAR,64,1.5629999999999999,10.938000000000001,0,87.5,0,0
SRIKANTH,49,0,10.204000000000001,0,89.796000000000006,0,0
SRINIVAS,128,0.78100000000000003,16.405999999999999,0,79.688000000000002,0.78100000000000003,2.3439999999999999
SRINIVASA,70,0,4.2859999999999996,0,94.286000000000001,1.429,0
SRINIVASAN,49,2.0409999999999999,8.1630000000000003,0,89.796000000000006,0,0
SRIRAM,34,0,14.706,0,82.352999999999994,2.9409999999999998,0
STACEY,2141,1.5880000000000001,93.647999999999996,3.27,1.121,0.14000000000000001,0.23400000000000001
STACI,334,1.198,95.21,1.796,1.796,0,0
STACIA,94,1.0640000000000001,91.489000000000004,3.1909999999999998,4.2549999999999999,0,0
STACIE,520,1.7310000000000001,95,2.3079999999999998,0.96199999999999997,0,0
STACY,2229,1.1220000000000001,94.481999999999999,2.3330000000000002,1.5249999999999999,0.26900000000000002,0.26900000000000002
STAN,181,1.105,91.16,3.3149999999999999,3.867,0.55200000000000005,0
STANFORD,50,0,76,20,4,0,0
STANISLAV,45,2.222,97.778000000000006,0,0,0,0
STANISLAW,101,0,100,0,0,0,0
STANISLAWA,19,0,100,0,0,0,0
STANLEY,2032,1.1319999999999999,84.843000000000004,7.0369999999999999,6.6440000000000001,4.9000000000000002E-2,0.29499999999999998
STANTON,41,0,82.927000000000007,7.3170000000000002,7.3170000000000002,0,2.4390000000000001
STARLA,57,1.754,91.227999999999994,7.0179999999999998,0,0,0
STARR,43,2.3260000000000001,90.697999999999993,6.9770000000000003,0,0,0
STAVROS,21,0,100,0,0,0,0
STEFAN,265,3.0190000000000001,91.320999999999998,1.887,3.3959999999999999,0,0.377
STEFANI,63,3.1749999999999998,93.650999999999996,0,1.587,0,1.587
STEFANIA,18,0,100,0,0,0,0
STEFANIE,426,1.8779999999999999,93.662000000000006,2.347,1.8779999999999999,0,0.23499999999999999
STEFANO,48,0,97.917000000000002,2.0830000000000002,0,0,0
STEFFANIE,38,5.2629999999999999,89.474000000000004,5.2629999999999999,0,0,0
STEFFANY,15,0,100,0,0,0,0
STEFFEN,15,0,100,0,0,0,0
STELLA,392,13.265000000000001,57.652999999999999,12.755000000000001,14.795999999999999,0.255,1.276
STEPAN,22,0,100,0,0,0,0
STEPHAN,312,0.96199999999999997,95.513000000000005,2.2440000000000002,0.96199999999999997,0.32100000000000001,0
STEPHANE,44,2.2730000000000001,88.635999999999996,6.8179999999999996,2.2730000000000001,0,0
STEPHANI,48,0,100,0,0,0,0
STEPHANIE,6382,2.2879999999999998,91.287999999999997,4.3090000000000002,1.8180000000000001,7.8E-2,0.219
STEPHANY,56,3.5710000000000002,83.929000000000002,7.1429999999999998,1.786,1.786,1.786
STEPHEN,13940,0.76,96.290999999999997,1.1120000000000001,1.7290000000000001,5.7000000000000002E-2,0.05
STEPHENIE,35,2.8570000000000002,94.286000000000001,0,2.8570000000000002,0,0
STERLING,122,0,74.59,20.492000000000001,4.9180000000000001,0,0
STEVAN,54,3.7040000000000002,96.296000000000006,0,0,0,0
STEVE,2897,4.8330000000000002,85.399000000000001,2.2090000000000001,7.2140000000000004,0.24199999999999999,0.104
STEVEN,18797,1.351,95.271000000000001,1.181,2.0539999999999998,7.3999999999999996E-2,6.9000000000000006E-2
STEVIE,35,2.8570000000000002,57.143000000000001,31.428999999999998,5.7140000000000004,0,2.8570000000000002
STEWART,340,1.1759999999999999,93.823999999999998,2.3530000000000002,2.6469999999999998,0,0
STUART,1177,0.34,96.602000000000004,0.93500000000000005,2.1240000000000001,0,0
SU,81,0,7.407,0,92.593000000000004,0,0
SUBHASH,31,0,9.6769999999999996,3.226,83.870999999999995,3.226,0
SUDHA,66,1.5149999999999999,22.727,0,74.242000000000004,0,1.5149999999999999
SUDHAKAR,34,0,20.588000000000001,0,79.412000000000006,0,0
SUDHIR,54,0,11.111000000000001,1.8520000000000001,87.037000000000006,0,0
SUE,1229,0.56999999999999995,93.409000000000006,0.81399999999999995,5.0449999999999999,0.16300000000000001,0
SUEANN,33,0,84.847999999999999,0,6.0609999999999999,0,9.0909999999999993
SUELLEN,39,0,97.436000000000007,0,2.5640000000000001,0,0
SUK,46,2.1739999999999999,4.3479999999999999,2.1739999999999999,91.304000000000002,0,0
SUKHWINDER,37,5.4050000000000002,21.622,0,72.972999999999999,0,0
SUMAN,43,0,16.279,0,81.394999999999996,2.3260000000000001,0
SUMIT,45,0,15.555999999999999,0,84.444000000000003,0,0
SUMMER,226,0.88500000000000001,94.69,2.6549999999999998,1.77,0,0
SUN,148,0.67600000000000005,8.1080000000000005,0,90.540999999999997,0,0.67600000000000005
SUNDAY,31,0,61.29,35.484000000000002,3.226,0,0
SUNG,246,0.40699999999999997,2.4390000000000001,0,96.748000000000005,0,0.40699999999999997
SUNIL,205,0,19.512,1.9510000000000001,77.561000000000007,0.97599999999999998,0
SUNITA,75,2.6669999999999998,24,0,72,1.333,0
SUNNY,131,0,54.962000000000003,1.5269999999999999,41.984999999999999,1.5269999999999999,0
SUNSHINE,34,0,97.058999999999997,2.9409999999999998,0,0,0
SUONG,17,0,0,0,100,0,0
SURENDRA,44,0,18.181999999999999,2.2730000000000001,77.272999999999996,2.2730000000000001,0
SURESH,175,0,21.143000000000001,0.57099999999999995,77.143000000000001,1.143,0
SURINDER,71,0,22.535,0,73.239000000000004,4.2249999999999996,0
SUSAN,19604,1.117,96.281000000000006,0.5,1.8720000000000001,8.2000000000000003E-2,0.14799999999999999
SUSANA,291,68.040999999999997,21.992999999999999,1.0309999999999999,8.9350000000000005,0,0
SUSANN,33,0,90.909000000000006,9.0909999999999993,0,0,0
SUSANNA,196,9.1839999999999993,79.081999999999994,0,11.734999999999999,0,0
SUSANNAH,75,0,94.667000000000002,0,5.3330000000000002,0,0
SUSANNE,498,1.004,97.992000000000004,0.20100000000000001,0.80300000000000005,0,0
SUSETTE,15,0,100,0,0,0,0
SUSHIL,37,0,21.622,0,78.378,0,0
SUSIE,203,9.8520000000000003,57.634999999999998,11.823,20.196999999999999,0.49299999999999999,0
SUZAN,182,1.099,91.757999999999996,3.8460000000000001,2.7469999999999999,0,0.54900000000000004
SUZANN,61,0,100,0,0,0,0
SUZANNA,83,8.4339999999999993,85.542000000000002,1.2050000000000001,4.819,0,0
SUZANNE,3986,1.4550000000000001,96.838999999999999,0.47699999999999998,1.1539999999999999,0,7.4999999999999997E-2
SUZETTE,208,5.2880000000000003,82.212000000000003,7.6920000000000002,4.327,0.48099999999999998,0
SUZIE,30,3.3330000000000002,66.667000000000002,3.3330000000000002,26.667000000000002,0,0
SUZY,34,0,82.352999999999994,0,17.646999999999998,0,0
SVEN,52,1.923,96.153999999999996,0,1.923,0,0
